num,name,blog or review,visitor review content
71,배곧 소쇄원 배곧본점,방문자 리뷰,"고기저렴하고 맛있다고해서왔는데
고기퀄좋네요~!!!  육회도시킴~!!^^vvv"
72,배곧 소쇄원 배곧본점,방문자 리뷰,가성비좋고 맛있고 양도 많아요!
73,배곧 소쇄원 배곧본점,방문자 리뷰,고기도 맛있고~~ 사장님도 친절하시고 너무 좋아요!!
74,배곧 소쇄원 배곧본점,방문자 리뷰,맛있어요맛있어요!!
75,배곧 소쇄원 배곧본점,방문자 리뷰,"제가 좋아하는 이베리코, 뒷고기, 소고기 종류별로 다 있어요☺️ 남편이 회사 직원이랑 왔다가 너무 맛있게 먹었다고 해서 왔는데 역시나...👍🏻👍🏻 매장도 넓고, 직원
분도 웃으면서 일하시고 친절해서 좋아요☺️☺️☺️"
76,배곧 소쇄원 배곧본점,방문자 리뷰,음식 맛있어요
77,배곧 소쇄원 배곧본점,방문자 리뷰,굿
78,배곧 소쇄원 배곧본점,방문자 리뷰,배곧에서 단연 1등 고깃집!! 너무 맛있어요ㅠㅠ 가성비도 최고에요
79,배곧 소쇄원 배곧본점,방문자 리뷰,맛이 좋아요ㅋ
80,배곧 소쇄원 배곧본점,방문자 리뷰,맛있어요 추천합니다
81,배곧 소쇄원 배곧본점,방문자 리뷰,굿
82,배곧 소쇄원 배곧본점,방문자 리뷰,"살치살 깜놀 맛, 가격~
넘 맛있네요~"
83,배곧 소쇄원 배곧본점,방문자 리뷰,그냥 저냥
84,배곧 소쇄원 배곧본점,방문자 리뷰,"소고기가 먹고싶어서 선택한 식당!! 소고기는 굽자마자 끝이나서 사진조차 못 남겼습니다. 하지만 생뒷고기가 최고네요~!! 역시 고기는 전문점에서 먹어야 하나봐
요~~^^"
85,배곧 소쇄원 배곧본점,방문자 리뷰,"매번 방문하려고 했다가 못왔는데, 드디어 방문완료~ 숯불이라서 너무 좋네요~ 부위별로 먹을 수 있어서 좋고 육즙이 살았어서 좋네요~"
86,배곧 소쇄원 배곧본점,방문자 리뷰,"인터넷에서 맛집으로 되어있어 찾아왔는대 기대이상으로 고기가 맛이있어 삼겹살까지 시켜먹어봤습니다 직원분들도친절하시고 너무 잘 먹었네요 단골집 등록입
니다. 사진 두번째꺼는 그다음에 방문 사진입니다.  소고기에 소주가 아쉬워 위스키 콜키지를 물어봤는대 사장님이 흔쾌히 콜키지프리로 편히 마시라고 해서 맛나
게 먹었습니다. ㅎ대신 잔은 소주잔으로...ㅎ그건 콜키지프리이므로 충분히 이해했습니다.배곧에 고기집이 콜키지프리라니 너무좋아서 다음에도 이용하려구요."
87,배곧 소쇄원 배곧본점,방문자 리뷰,맛나고깔끔해요
88,배곧 소쇄원 배곧본점,방문자 리뷰,친절하시고 전골맛잇게 먹엇습니다 열무김치도맛잇어요
89,배곧 소쇄원 배곧본점,방문자 리뷰,맛있어요~ 고기도 맛있구 특히 김치말이국수 넘 좋아요~
90,배곧 소쇄원 배곧본점,방문자 리뷰,맛있고 친절합니데이
91,배곧 소쇄원 배곧본점,방문자 리뷰,"가성비 좋고 음식이 맛있어요.
김치말이 국수는 모든것의 끝판왕!
꼭 드세요."
92,배곧 소쇄원 배곧본점,방문자 리뷰,"해장국 먹고 왔는데, 맛있게 먹고 왔어요. 국밥이라고 하면 가볍게 생각하기 쉬운데 여기 해장국은 국물 맛이 깊달까요.  고기도 맛있다고 들었었는데, 다음엔 고기
먹으러도 가봐야겠어요. 그리고 별거 아닐 수 있는데, 영수증 종이가 두꺼워서 놀랐네요. 사장님이 좋은 거만 쓰시려는 분이신가 하는 생각이 들었어요. 번창하세
요."
93,배곧 소쇄원 배곧본점,방문자 리뷰,"곱창전골 잘 먹었습니다^^
주변에 맛있게 하는곳을 찾기 어려웠는데 베니스스퀘어에 있는 최애곱창집 이후로 맛있게 먹었어요~~"
94,배곧 소쇄원 배곧본점,방문자 리뷰,서비스도 좋고 맛있어요~~~
95,배곧 소쇄원 배곧본점,방문자 리뷰,"미인세트에다가 저녁 잘 먹고 갑니다. 
부모님도 모시고 오고 싶은 곳!"
96,배곧 소쇄원 배곧본점,방문자 리뷰,아기랑 같이 와서  소 먹고 가요~ 넘 맛있고 직원님들 넘 친절하셔요 ~~
97,배곧 소쇄원 배곧본점,방문자 리뷰,"두번째 방문 
맛이 좋네
라면이 맛있음ㅋ"
98,배곧 소쇄원 배곧본점,방문자 리뷰,김치찌개 맛있고 고기가 두툼해요
99,배곧 소쇄원 배곧본점,방문자 리뷰,"먹기전부터, 군침이도네요. 사장님 친절하시고, 일하시는 분들도친절하십니다. 고기 굽다가 메뉴 바꾸는데도, 사장님께서 웃으시면서  바꿔주시네요^^.추천합니다."
100,배곧 소쇄원 배곧본점,방문자 리뷰,맛있어여.^^
101,배곧 소쇄원 배곧본점,방문자 리뷰,고기 진짜 양도 많고 맛있어요
1,배곧 경양카츠 배곧점,방문자 리뷰,분위기도 좋고 음식도 맛있어요~ 일찍가서 드시는게 좋아요~ 저녁엔 품절되는 메뉴가 좀 있네요~~ 
2,배곧 경양카츠 배곧점,방문자 리뷰,"깔끔하고 무엇보다 음식이 엄청 맛있는 집!
분위기도 좋고 모든게 백점!! 엄청 자주옵다... ㅎ"
3,배곧 경양카츠 배곧점,방문자 리뷰,진짜.밋있어요 ㅠㅠ  갬동   조카랑 맛있게 먹으러왔어용  조카도 신나고 엄마도 좋아하고 다음에 또올확률100%  잘먹었습니다 추천♡
4,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 이쁘고 음식도 진짜 맛있어요ㅠㅠ
5,배곧 경양카츠 배곧점,방문자 리뷰,"지나가다가 우연히 들어갔는데 좋았어요
등심보다 안심카츠가 맛있어요 "
6,배곧 경양카츠 배곧점,방문자 리뷰,넘 맛있어서 5번째 방문해요❤️!!!
7,배곧 경양카츠 배곧점,방문자 리뷰,"남자친구가  맛있다고
또 오자네요~~^^"
8,배곧 경양카츠 배곧점,방문자 리뷰,꼭 와보고 싶던 곳이였는데 안심 촉촉하니 맛있고 나베도 간 적당해서  맛있게 잘 먹었습니당 :)
9,배곧 경양카츠 배곧점,방문자 리뷰,맛있어요!!!! 매콤크림파스타 또 먹으러 가고싶어요~
10,배곧 경양카츠 배곧점,방문자 리뷰,"깔끔하고 바삭한  안심카츠
갈릭카츠또한 바삭
소면육수장국 굿"
11,배곧 경양카츠 배곧점,방문자 리뷰,배곧 최고의 까스집이에요~~ 비쥬얼뿐만 아니라  맛도 겁나 맛나요~~
12,배곧 경양카츠 배곧점,방문자 리뷰,가끔 카츠먹고 싶을때 와서먹거나 포장해요!! 친절하게 해주셔서 좋아요!!! 혼밥하기도 좋아요!!
13,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어요 
직원분들도 너무 친절하고 다음에 또올게용👍🧡"
14,배곧 경양카츠 배곧점,방문자 리뷰,"재방문 하게되는 그런 맛이에요
존맛탱~~"
15,배곧 경양카츠 배곧점,방문자 리뷰,경양카츠 배곧점 분위기 너무 좋고 청결하고 음식 맛있어요~^^데이트 장소 굿~^^
16,배곧 경양카츠 배곧점,방문자 리뷰,돈가스도 부드럽고 간도 맛고 주문하게 다 맛나요
17,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 예쁘고 체인점이라 맛에 큰 기대를 안했는데 매콤크림파스타 미쳤고 돈가스도 맛있어요 돈가스에 곁들여나오는 반찬 젓갈 하다못해 잔치국수?같은 것도 맛있어요..
18,배곧 경양카츠 배곧점,방문자 리뷰,넘 맛있네요. 담에 또 오고싶어요
19,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 고급스럽구 음식도 너무 맛있어요~!
20,배곧 경양카츠 배곧점,방문자 리뷰,안심카츠 촉촉하고 매우 맛있음! 파스타도 고급진맛! 수육카츠는 엄지척! 재방문의사 10000%
21,배곧 경양카츠 배곧점,방문자 리뷰,맛있게 먹었어요~
22,배곧 경양카츠 배곧점,방문자 리뷰,"매장도 깨끗하고
맛있는 돈까스가 있어요!"
23,배곧 경양카츠 배곧점,방문자 리뷰,아늑하고 분위기좋아용 메뉴구성도 좋아용 ^^ 
24,배곧 경양카츠 배곧점,방문자 리뷰,아기자기하고 이쁘고 맛있어요~~^^ 두번째 방문입니다
25,배곧 경양카츠 배곧점,방문자 리뷰,"여기 취저에요.. 인스타갬성♡
맛있어요! 또 올게용:)"
26,배곧 경양카츠 배곧점,방문자 리뷰,오늘 첫방문했는데 친절하시고 맛있고 좋아요 재방문100%
27,배곧 경양카츠 배곧점,방문자 리뷰,"항상 웨이팅이 있길래 궁금해서 먹으러왔어요
생각보다 매콤해요. 맛있어요~"
28,배곧 경양카츠 배곧점,방문자 리뷰,"너무맛있고 깔끔합니다
분위기도 좋고 재방문 의사 무조건 있습니다~!!"
29,배곧 경양카츠 배곧점,방문자 리뷰,"안심카츠가 부드럽고 육즙도 많은 편이어서 맛있게 잘 먹었습니다!
바삭함이 부족한점과 가격 대비 양이 다소 적은 점은 아쉽습니다.
서빙해주시는 분들이 불친절하신건 아닌데 친절한 것도 아닌 살짝 찝찝한 느낌이 드는건 오늘의 기분탓이겠죠?"
30,배곧 경양카츠 배곧점,방문자 리뷰,자주오는곳~너무맛잇어요~~
31,배곧 경양카츠 배곧점,방문자 리뷰,너무 배고팠는데 정말 만족하면서 먹었습니다. 다음에 또 오고 싶네요.
32,배곧 경양카츠 배곧점,방문자 리뷰,"돈까스가 진짜 맛있어요
주차도 편하고 최고에요"
33,배곧 경양카츠 배곧점,방문자 리뷰,정말 친절하고 맛도있네요 배곧에서 데이트하면 배곧 경양카츠 강추!! 애인이 좋아하네요ㅎㅎ 특별한날 이벤트 대. 성. 공 ^^ 넘 감사해요^^
34,배곧 경양카츠 배곧점,방문자 리뷰,맛있어요~ 세번째 방문!!!
35,배곧 경양카츠 배곧점,방문자 리뷰,예전에도 왔는데 맛있어서 재방문해요!! 항상 친절하시고 넘 맛있어요 💗💗
36,배곧 경양카츠 배곧점,방문자 리뷰,"매장 인테리어도 넘 예쁘고 분위기도 좋더라구여. 오픈한지 얼마 안되서 깨끗하고 직원분들도 친절했어요. 음식도 금방 나왔구여 부드럽고 담백한 돈까스 다양한 
소스에 찍어먹는 맛이 너무 너무 맛있었어요~ 트리플 소금에 찍먹이 가장 맛있었어어요 육즙이 살아있는 돈까스 정말 맛있게 먹었답니다~ 매콤파스타도 꾸덕꾸
덕 맛났어요👍👍"
37,배곧 경양카츠 배곧점,방문자 리뷰,감성 가득한 돈카츠 가게네요ㅎㅎ 꼭 한번 방문하시길 추천합니다!
38,배곧 경양카츠 배곧점,방문자 리뷰,"두번째 방문! 너무맛있어요
재방문 예정"
39,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있게 먹었습니다
크림 위에 카츠가 있어서 눅눅할것같았는데
전혀 그렇지 않고 바삭하고 속은 부드럽네요"
40,배곧 경양카츠 배곧점,방문자 리뷰,바삭하고 부드러워서 만족합니다.
41,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
42,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
43,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
44,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
45,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
46,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
47,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
48,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
49,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
50,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
51,배곧 경양카츠 배곧점,방문자 리뷰,아니 이렇게 맛있을 수가 사진을 찍고 보니까 다 먹어있네요….너무 맛있고 직원들도 착해요 돈까스 맛집중에 맛집 인정! 꼭 와서 드셔보세요 돈까스의 진리 입니다
52,배곧 경양카츠 배곧점,방문자 리뷰,돈가스 고기 부드럽고 맛있어요~
53,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있는 곳 깔끔하고 좋습니다 추천이여 :)
54,배곧 경양카츠 배곧점,방문자 리뷰,수육카츠 바삭하고 육즙 풍부한게 맛잇어요
55,배곧 경양카츠 배곧점,방문자 리뷰,"식당 인테리어가 너무 깔끔깔끔!!  젊은 사장님 감각 멋찌십니다~! 맛도 아주 좋고 세심한 배려가 넘치는 테이블 세팅된 그릇안에 아기자기함이란~! 전 특히 요 청
량고추절임이 좋네요 기대치 않은 감동이네요!  돈카츠집에서 파스타는 왜 맛있나요?^^ 다음에 또 오겠습니다!!!"
56,배곧 경양카츠 배곧점,방문자 리뷰,정말 너무 맛있어서 다음에 또 방문 하겠습니다
57,배곧 경양카츠 배곧점,방문자 리뷰,"안심카츠 짱짱 맛잇습니당🥰🥰
배곧 맛집으로 추천해욘👍👍"
58,배곧 경양카츠 배곧점,방문자 리뷰,마싯ㅅ어요 꼭드새요
59,배곧 경양카츠 배곧점,방문자 리뷰,직원분 친절하시고 매장 분위기 좋습니다.
60,배곧 경양카츠 배곧점,방문자 리뷰,"숙성돈까스집 생기고 찍어뒀다 엄마랑 1차로 가고 괜찮아서, 아빠 모시고 오늘 또 갔습니다. 첫 방문했을 때는 여유가 있는 시간대에 방문해서인가 분위기가 편안
했었는데, 오늘은 너무 바쁠 때 갔는지. 알바분 혼자 너무 바빠 보이시더라구요. 주문 키오스크나 무인주문 시스템이 차라리 있었으면 좋겠다고 생각이 들 정도였
습니다. 너무 바쁜 시간말고 좀 한가한 시간에 가서 즐기고 오시길 바랍니다. 분위기나 맛은 참 좋습니다.  기분 좋게 외식하기 좋을 것 같아요."
61,배곧 경양카츠 배곧점,방문자 리뷰,기대 이상으로 맛있어요~^
62,배곧 경양카츠 배곧점,방문자 리뷰,돈가스도 파스타도 다 너무 맛있어요 ㅠ!! 매장도 깔끔하고 좋아여
63,배곧 경양카츠 배곧점,방문자 리뷰,"항상 주기적으로 갑니다.
당연히 맛있어서죠"
64,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요!!! 조합이 넘 좋아요
65,배곧 경양카츠 배곧점,방문자 리뷰,직원 분들 친절하시고 맛있습니다
66,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 친절합니다.
67,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있어요
맛집이네요
또올거같아요~"
68,배곧 경양카츠 배곧점,방문자 리뷰,창가자리가 이뻐요
69,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 친절해요!!
70,배곧 경양카츠 배곧점,방문자 리뷰,인테리어가 너무 예쁘고 족발카츠 수육카츠 유명하다던데 못 먹어서 아쉬워요 인기가 많나봐요
71,배곧 경양카츠 배곧점,방문자 리뷰,잘먹었습니다!!
72,배곧 경양카츠 배곧점,방문자 리뷰,돈까스 첨에는 양이 적을지 알았는데 고기로 가득구득해서 정말 배불르고 맛나더라구용!! 넘 맛있어용
