,num,name,blog or review,visitor review
1341,67,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,좋아요.
1342,68,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,좋아요.
1343,69,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,맛있네요.
1344,70,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,새로 생겨서 가봣어요 맛 좋아요.
1345,71,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,굿.
1346,72,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,
1347,73,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,맛있어요.
1348,74,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,맛있어요.
1349,75,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,좋아요.
1350,76,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,좋아요.
1351,77,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,맛있네요.
1352,78,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,새로 생겨서 가봣어요 맛 좋아요.
1353,79,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,굿.
1354,80,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,
1355,81,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,맛있어요.
1356,82,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,맛있어요.
1357,83,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,좋아요.
1358,84,배곧 통큰손쭈꾸미마을배곧점,방문자 리뷰,좋아요.
1359,1,배곧 크로크롱,방문자 리뷰,오이도로 놀려왔다가 너무 예쁜 핑크 카페 들어왔다가 디저트가 너무 맛있는데다가 예쁜 음료로 여성 취향 저격하는 카페인 것 같아 요 친절하기까지 해서 기 분 좋게 마시며 수 다한참 떨다가요 다음에 또 방문할께요.
1360,2,배곧 크로크롱,방문자 리뷰,기대 안 하고 왔는데 기본 크로넛이 제일 맛있었어요. 스무디랑 먹으면 진짜 잘 어울립니다. 인테리어도 귀엽구 사진도 예쁘게 나와 요 또 올 거 같습니다.
1361,3,배곧 크로크롱,방문자 리뷰,디저트도 아메리카노도 너무 맛있고 사장님이 친절하시네요. 지나가는 길에 인테리어가 눈에 띄어서 방문했습니다. 너무 맛있어서 조카들 주려고 포장해갑니다.
1362,4,배곧 크로크롱,방문자 리뷰,도넛도 맛있고 크로플도 맛있는데 크로플이라니 진짜 맛없없 종류도 다양해서 좋아요.
1363,5,배곧 크로크롱,방문자 리뷰,친절하고 커피 디저트 정말 맛있어요. 쫀득한 식감을 좋아하는 사람은 블루베리 크로넛을 퐁 신퐁신한 빵 느낌을 좋아하는 사람은 크러핀을 추천합니다. 오이도에 맛있는 디저트 카페가 생겨서 넘 좋아요. 재방문 각.
1364,6,배곧 크로크롱,방문자 리뷰,너무 좋으네요 예뿌공 사진도 찍구 맛 두 좋아요.
1365,7,배곧 크로크롱,방문자 리뷰,분위기가 넘 좋아요.
1366,8,배곧 크로크롱,방문자 리뷰,크로핀 귀엽구 맛잇을 꺼 같아 요.
1367,9,배곧 크로크롱,방문자 리뷰,디저트가 너무 맛있구 인 테이러도 예뻐서 사진 찍기 짱이에 요극추극추.
1368,10,배곧 크로크롱,방문자 리뷰,느므 이 뽀요.
1369,11,배곧 크로크롱,방문자 리뷰,맛있어요.
1370,12,배곧 크로크롱,방문자 리뷰,좋아요.
1371,13,배곧 크로크롱,방문자 리뷰,굿.
1372,14,배곧 크로크롱,방문자 리뷰,맛있어요.
1373,15,배곧 크로크롱,방문자 리뷰,좋아요.
1374,16,배곧 크로크롱,방문자 리뷰,굿.
1375,17,배곧 크로크롱,방문자 리뷰,맛있어요.
1376,18,배곧 크로크롱,방문자 리뷰,좋아요.
1377,19,배곧 크로크롱,방문자 리뷰,굿.
1378,1,배곧 백년상회,방문자 리뷰,볶음밥 너무 짜서 한 숟가락 뜨고 다 버리고 돈 내고 왔습니다. 반찬들도 인위적인 노맛이에 요 고기 정량이 맞나요 신랑이랑 저랑 고기 4인분 시켰는데 풍족하진 못했 어요. 정량 체크 잘하시는 게 좋을 거 같아 요 신랑이랑 귀한 저녁 데이트 6만원 버리고 왔네요. 다신안 갈 거 같아요.
1379,2,배곧 백년상회,방문자 리뷰,오랜만에 냉삼 캬 느므 맛났어요. 제주 냉삼삼삼 추천합니다.
1380,3,배곧 백년상회,방문자 리뷰,냉삼땡겨서 방문했습니다. 간이 세지 않아서 좋았습니다. 주차 편하고 좋네요. 잘 먹고 갑니다.
1381,4,배곧 백년상회,방문자 리뷰,진짜 인생 맛집 평생 여기 있었으면 좋겠음.
1382,5,배곧 백년상회,방문자 리뷰,특별한 맛은 아니지만 냉 삼겹과 파 채무침고사리미나리김치 명란젓 등 조합이 맛있어요. 비빔국수 강추에 소주는 순두부찌개짱.
1383,6,배곧 백년상회,방문자 리뷰,정말 맛있어요. 파절이 도 맵지 않고 맛있구요. 소스가 많이 나오는 것도 정말 좋아요. 와사비 명란젓 최고 배추 장아찌도 훌륭 고사리 미나리와 냉삼 같이 먹으니 건강해지는 기분이에 요 비빔국수도 안 매워서 고기에 싸 먹기 정말 좋았어요. 주류로 한라산과 제주 위트에 일 파는 것도 넘 좋아요. 추천.
1384,7,배곧 백년상회,방문자 리뷰,백년상회 찐 팬 너므너므 맛있어요. 볶음밥이 어떻게 아무 맛이 안 날 수가 있죠. 간이 다 되어 있는데 아무 맛 안 난다는 후기 보면 신기해요. 자영업 힘내세요. 순두부 찌개 쪼오오 온맛 탱이에요.
1385,8,배곧 백년상회,방문자 리뷰,덧살 물냉면.
1386,9,배곧 백년상회,방문자 리뷰,맛있어요.
1387,10,배곧 백년상회,방문자 리뷰,굿.
1388,11,배곧 백년상회,방문자 리뷰,굿.
1389,12,배곧 백년상회,방문자 리뷰,냄새 없고 맛있어요. 바닥이 미끄럽네요.
1390,13,배곧 백년상회,방문자 리뷰,최곱니다.
1391,14,배곧 백년상회,방문자 리뷰,쌈채소 너무 조금 줘요.
1392,15,배곧 백년상회,방문자 리뷰,굿.
1393,16,배곧 백년상회,방문자 리뷰,맛있어요.
1394,17,배곧 백년상회,방문자 리뷰,가게는 덥고 홀 써빙은 둘이서 이 리저리 뛰어다니고 손님은 많고 뭐 하나 달라고 하믄 함흥차 사 청국장은 다 먹을 때쯤 나왔습니다. 첫 고기 맛있게 먹고 추가해서 먹으며 땀으로 목욕하고 나왔습니다. 차라리 생 삼겹 먹으러 갈 걸 후회합니다.
1395,18,배곧 백년상회,방문자 리뷰,여름이라 입맛 없었는데 흡입했어요. 에어컨 완전 빵빵해서 엄청 시원했구요. 단골입니다. 앞으로도 단골 할 거예요. 파채 미쳤어요. 너무 맛있어요.
1396,19,배곧 백년상회,방문자 리뷰,맛있어요.
1397,20,배곧 백년상회,방문자 리뷰,좋아요.
1398,21,배곧 백년상회,방문자 리뷰,굿.
1399,22,배곧 백년상회,방문자 리뷰,냄새 없고 맛있어요. 바닥이 미끄럽네요.
1400,23,배곧 백년상회,방문자 리뷰,최곱니다.
1401,24,배곧 백년상회,방문자 리뷰,쌈채소 너무 조금 줘요.
1402,25,배곧 백년상회,방문자 리뷰,굿.
1403,26,배곧 백년상회,방문자 리뷰,맛있어요.
1404,27,배곧 백년상회,방문자 리뷰,가게는 덥고 홀 써빙은 둘이서 이 리저리 뛰어다니고 손님은 많고 뭐 하나 달라고 하믄 함흥차 사 청국장은 다 먹을 때쯤 나왔습니다. 첫 고기 맛있게 먹고 추가해서 먹으며 땀으로 목욕하고 나왔습니다. 차라리 생 삼겹 먹으러 갈 걸 후회합니다.
1405,28,배곧 백년상회,방문자 리뷰,여름이라 입맛 없었는데 흡입했어요. 에어컨 완전 빵빵해서 엄청 시원했구요. 단골입니다. 앞으로도 단골 할 거예요. 파채 미쳤어요. 너무 맛있어요.
1406,29,배곧 백년상회,방문자 리뷰,맛있어요.
1407,30,배곧 백년상회,방문자 리뷰,좋아요.
1408,31,배곧 백년상회,방문자 리뷰,굿.
1409,32,배곧 백년상회,방문자 리뷰,냄새 없고 맛있어요. 바닥이 미끄럽네요.
1410,33,배곧 백년상회,방문자 리뷰,최곱니다.
1411,34,배곧 백년상회,방문자 리뷰,쌈채소 너무 조금 줘요.
1412,35,배곧 백년상회,방문자 리뷰,굿.
1413,36,배곧 백년상회,방문자 리뷰,맛있어요.
1414,37,배곧 백년상회,방문자 리뷰,가게는 덥고 홀 써빙은 둘이서 이 리저리 뛰어다니고 손님은 많고 뭐 하나 달라고 하믄 함흥차 사 청국장은 다 먹을 때쯤 나왔습니다. 첫 고기 맛있게 먹고 추가해서 먹으며 땀으로 목욕하고 나왔습니다. 차라리 생 삼겹 먹으러 갈 걸 후회합니다.
1415,38,배곧 백년상회,방문자 리뷰,여름이라 입맛 없었는데 흡입했어요. 에어컨 완전 빵빵해서 엄청 시원했구요. 단골입니다. 앞으로도 단골 할 거예요. 파채 미쳤어요. 너무 맛있어요.
1416,39,배곧 백년상회,방문자 리뷰,맛있어요.
1417,40,배곧 백년상회,방문자 리뷰,좋아요.
1418,41,배곧 백년상회,방문자 리뷰,맛 좋습니다. 술도 잘 넘어가고 삼겹살도 맛나네요. 다음에 또 올게 요.
1419,42,배곧 백년상회,방문자 리뷰,삼겹살을 너무 좋아해서 삼겹살 집 찾다가 방문 했어요. 누린내 하나도 안나고 너무 맛있어요. 비빔국수에 삼겹살 말아 먹는 국룰 다들 아시죠존 맛탱.
1420,43,배곧 백년상회,방문자 리뷰,삼겹살이 너무 먹고 싶어서 지나가다 혼 삼하러 들른 곳이에요. 아니 근데 그냥 들린 거 치고 맛이 너무 기억에 팍 남는 곳이네요. 쫀맛탱 저 이 제 혼삼하러 여기만 가려구요 청국장 좋아해서 시켜봤는데 넘 고소하니 맛 잇게 고기랑 밥이랑 국해서 잘 먹었습니다. 밑반찬도 많은 편은 아니지만 깔끔하니 괜찮앗어요. 리뷰 쓰면서 두 생각나는 맛이네요.
1421,44,배곧 백년상회,방문자 리뷰,남자친구가 너무 가보고 싶어 해서 먼데도 불구하고 다녀 왔어요. 삼겹살 여러 개 집어서 비빔국 수랑 먹음. 꿀 조합이에요. 맛있었어요. 서비스도 좋고 사장님 도 친절하시고 다음에 또 갈께요.
1422,45,배곧 백년상회,방문자 리뷰,비쥬얼 보이시나요. 완 쥰 노릇노릇한 삼겹살 급 냉 삼겹살 진짜 좋아하는데 이 제 여기로 정착할 거예요. 먹느라 바빠서 사진은 못 찍었는데 비빔국 수랑 같이 먹으면 더 존 맛탱 덕분에 회사에서 받은 스트레스 시원하게 날리고 갑니다.
1423,46,배곧 백년상회,방문자 리뷰,편하게 먹고픈 맘에 애들 유치원 보내고 엄마들끼리 급 고기벙개했어요 역시 너무 맛있는 삼교비 소주 한 잔 딱하고 팠지만 꾹 참고 마무리로 볶음밥까지 클리 어 했답니다 밑반찬도 하나같이 너무 맛있어서 배 불배불하며 왔어요. 강 추.
1424,47,배곧 백년상회,방문자 리뷰,같이 구워 먹는 고사리 미나리 등의 조합이 좋아서 방문했어요. 맛은 괜찮았는데 먹다가 삼겹살에 머리카락이 붙어 있는 걸 발견하고 불러서 얘기를 했는데 머리카락을 손으로 때 어주시고 죄송하다고 하시며 그냥 가시네요. 응 뭐지 황당해서 벙 쪄 있다 그냥 먹고 담부터 오지 말자 하고 참았네요. 최소한 고기를 가져가서 새로 가져다 주시던가 해야 하는 거 아닌가요 따질려 다 같이 간 친구가 말려서 그냥 왔네요. 아무튼 재방문은 안 하렵니다.
1425,48,배곧 백년상회,방문자 리뷰,고기가 야 들야들하게 부드럽고 목 넘김이 좋아요. 무엇보다 고기 잡내가 나 지 않아서 만족했어요. 다음에 또 방문할 거에요.
1426,49,배곧 백년상회,방문자 리뷰,신랑이랑 급 제주 삼겹살이 땡겨서 근처 맛집 검색해서 다녀 왔어요. 오랜만에 둘이 소주도 먹구 직원 분들도 너무 친절하시고 맛있네요 쫀득하니다음 에 또 방문할 게요 잘 먹고 갑니다.
1427,50,배곧 백년상회,방문자 리뷰,제주도에서 먹는 삼겹살보다 더 맛있어요. 술이 술술 들어가서 넘 많이 먹었네요. 삼겹살 땡길 때는 무조건 백년상회입니다.
1428,51,배곧 백년상회,방문자 리뷰,맛 좋습니다. 술도 잘 넘어가고 삼겹살도 맛나네요. 다음에 또 올게 요.
1429,52,배곧 백년상회,방문자 리뷰,삼겹살을 너무 좋아해서 삼겹살 집 찾다가 방문 했어요. 누린내 하나도 안나고 너무 맛있어요. 비빔국수에 삼겹살 말아 먹는 국룰 다들 아시죠존 맛탱.
1430,53,배곧 백년상회,방문자 리뷰,삼겹살이 너무 먹고 싶어서 지나가다 혼 삼하러 들른 곳이에요. 아니 근데 그냥 들린 거 치고 맛이 너무 기억에 팍 남는 곳이네요. 쫀맛탱 저 이 제 혼삼하러 여기만 가려구요 청국장 좋아해서 시켜봤는데 넘 고소하니 맛 잇게 고기랑 밥이랑 국해서 잘 먹었습니다. 밑반찬도 많은 편은 아니지만 깔끔하니 괜찮앗어요. 리뷰 쓰면서 두 생각나는 맛이네요.
1431,54,배곧 백년상회,방문자 리뷰,남자친구가 너무 가보고 싶어 해서 먼데도 불구하고 다녀 왔어요. 삼겹살 여러 개 집어서 비빔국 수랑 먹음. 꿀 조합이에요. 맛있었어요. 서비스도 좋고 사장님 도 친절하시고 다음에 또 갈께요.
1432,55,배곧 백년상회,방문자 리뷰,비쥬얼 보이시나요. 완 쥰 노릇노릇한 삼겹살 급 냉 삼겹살 진짜 좋아하는데 이 제 여기로 정착할 거예요. 먹느라 바빠서 사진은 못 찍었는데 비빔국 수랑 같이 먹으면 더 존 맛탱 덕분에 회사에서 받은 스트레스 시원하게 날리고 갑니다.
1433,56,배곧 백년상회,방문자 리뷰,편하게 먹고픈 맘에 애들 유치원 보내고 엄마들끼리 급 고기벙개했어요 역시 너무 맛있는 삼교비 소주 한 잔 딱하고 팠지만 꾹 참고 마무리로 볶음밥까지 클리 어 했답니다 밑반찬도 하나같이 너무 맛있어서 배 불배불하며 왔어요. 강 추.
1434,57,배곧 백년상회,방문자 리뷰,같이 구워 먹는 고사리 미나리 등의 조합이 좋아서 방문했어요. 맛은 괜찮았는데 먹다가 삼겹살에 머리카락이 붙어 있는 걸 발견하고 불러서 얘기를 했는데 머리카락을 손으로 때 어주시고 죄송하다고 하시며 그냥 가시네요. 응 뭐지 황당해서 벙 쪄 있다 그냥 먹고 담부터 오지 말자 하고 참았네요. 최소한 고기를 가져가서 새로 가져다 주시던가 해야 하는 거 아닌가요 따질려 다 같이 간 친구가 말려서 그냥 왔네요. 아무튼 재방문은 안 하렵니다.
1435,58,배곧 백년상회,방문자 리뷰,고기가 야 들야들하게 부드럽고 목 넘김이 좋아요. 무엇보다 고기 잡내가 나 지 않아서 만족했어요. 다음에 또 방문할 거에요.
1436,59,배곧 백년상회,방문자 리뷰,신랑이랑 급 제주 삼겹살이 땡겨서 근처 맛집 검색해서 다녀 왔어요. 오랜만에 둘이 소주도 먹구 직원 분들도 너무 친절하시고 맛있네요 쫀득하니다음 에 또 방문할 게요 잘 먹고 갑니다.
1437,60,배곧 백년상회,방문자 리뷰,제주도에서 먹는 삼겹살보다 더 맛있어요. 술이 술술 들어가서 넘 많이 먹었네요. 삼겹살 땡길 때는 무조건 백년상회입니다.
1438,61,배곧 백년상회,방문자 리뷰,맛 좋습니다. 술도 잘 넘어가고 삼겹살도 맛나네요. 다음에 또 올게 요.
1439,62,배곧 백년상회,방문자 리뷰,삼겹살을 너무 좋아해서 삼겹살 집 찾다가 방문 했어요. 누린내 하나도 안나고 너무 맛있어요. 비빔국수에 삼겹살 말아 먹는 국룰 다들 아시죠존 맛탱.
1440,63,배곧 백년상회,방문자 리뷰,삼겹살이 너무 먹고 싶어서 지나가다 혼 삼하러 들른 곳이에요. 아니 근데 그냥 들린 거 치고 맛이 너무 기억에 팍 남는 곳이네요. 쫀맛탱 저 이 제 혼삼하러 여기만 가려구요 청국장 좋아해서 시켜봤는데 넘 고소하니 맛 잇게 고기랑 밥이랑 국해서 잘 먹었습니다. 밑반찬도 많은 편은 아니지만 깔끔하니 괜찮앗어요. 리뷰 쓰면서 두 생각나는 맛이네요.
1441,64,배곧 백년상회,방문자 리뷰,남자친구가 너무 가보고 싶어 해서 먼데도 불구하고 다녀 왔어요. 삼겹살 여러 개 집어서 비빔국 수랑 먹음. 꿀 조합이에요. 맛있었어요. 서비스도 좋고 사장님 도 친절하시고 다음에 또 갈께요.
